0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,0,0,0,0,0,1,0,0,0,1,5,0,1,3,3,2,0,0,2,0,571387.3210404394,0.0,571387.3210404394,0.0001190833615168,461912830.6627566,27578229.96765524,434334600.6951014,0.1694011748629668,205800000.0,19937.74241280288
0,1,0,0,0,0,1,0,0,0,2,2,3,0,1,3,1,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,422820563.6762978,0.0,422820563.6762978,0.0683795754443244,205800000.0,35127.26996962693
0,1,0,0,0,1,1,0,0,0,1,2,0,0,3,3,5,0,0,0,0,571387.3210404394,0.0,571387.3210404394,0.0001190833615168,432115531.2253443,0.0,432115531.2253443,0.1680774768807948,236500000.0,20126.73694156541
0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,4,5,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,526036568.13630766,0.0,526036568.13630766,0.0882011769126158,0.0,38077.85466075975
0,0,0,0,0,0,0,0,0,0,2,2,3,0,5,3,1,0,0,3,0,1682809.3485248173,0.0,1682809.3485248173,0.0001474655230888,548948127.4819254,30351526.042379983,518596601.4395454,0.0860441402945142,0.0,39467.08407687873
0,0,0,0,1,0,1,0,0,0,1,2,1,1,1,5,2,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,434025633.3767256,0.0,434025633.3767256,0.1695404285315217,151900000.0,19784.302811582
1,0,0,0,0,0,1,0,0,0,1,5,0,1,3,3,2,0,0,2,0,571387.3210404394,0.0,571387.3210404394,0.0001190833615168,461912830.6627566,27578229.96765524,434334600.6951014,0.1694011748629668,205800000.0,19937.74241280288
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,2,0,0,2,0,0.0,0.0,0.0,0.0,536392523.7530274,27578229.96765524,508814293.78537214,0.2038100139692204,30700000.0,24317.66958125205
0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,2,0,0,4,0,0.0,0.0,0.0,0.0,528062535.56220126,33377116.55719709,494685419.00500417,0.0823358985883078,0.0,39016.08152986155
0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,4,4,0,0,5,0,0.0,0.0,0.0,0.0,248191618.42775828,36676675.840294495,211514942.5874638,0.084984040512463,121200000.0,12419.441227609455
0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,3,5,0,0,0,0,1675428.0144974417,0.0,1675428.0144974417,0.0003514574812768,518596601.4395454,0.0,518596601.4395454,0.2065059367068343,0.0,23827.43080040267
0,0,0,0,0,0,0,0,0,0,1,5,5,0,1,0,1,2,0,1,0,7332080.219521779,7332080.219521779,0.0,0.0,531961222.96942925,25037214.086173728,506924008.88325554,0.2021896387641592,0.0,24163.95194965104
0,0,0,0,0,0,0,0,0,0,1,2,4,5,3,3,2,3,0,3,0,8453407.696608048,8453407.696608048,0.0,0.0,562818976.3944216,30351526.042379983,532467450.3520416,0.2146322807924957,0.0,22642.08435946877
0,0,0,0,0,1,1,0,0,0,3,3,2,2,2,2,2,0,0,0,0,578768.6550678151,0.0,578768.6550678151,4.0514378551089264e-05,437708700.3631135,0.0,437708700.3631135,0.0571401923110581,151900000.0,40195.60338613599
1,0,0,0,0,0,0,0,0,0,1,1,4,5,0,4,1,2,0,5,0,7332080.219521779,7332080.219521779,0.0,0.0,462486648.79612815,36676675.840294495,425809972.9558337,0.1743609522076817,84600000.0,17702.63486560399
0,0,0,0,1,1,1,0,0,0,1,5,0,3,1,5,5,0,0,3,0,930235.6436500376,0.0,930235.6436500376,0.00024062649717,381368420.09416986,30351526.042379983,351016894.0517899,0.1403430998375628,182600000.0,15170.86640590406
0,1,0,0,0,1,1,0,0,0,1,2,0,0,3,3,5,0,0,0,0,571387.3210404394,0.0,571387.3210404394,0.0001190833615168,432115531.2253443,0.0,432115531.2253443,0.1680774768807948,236500000.0,20126.73694156541
0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,4,5,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,526036568.13630766,0.0,526036568.13630766,0.0882011769126158,0.0,38077.85466075975
0,0,0,0,0,0,0,0,0,0,2,2,3,0,5,3,1,0,0,3,0,1682809.3485248173,0.0,1682809.3485248173,0.0001474655230888,548948127.4819254,30351526.042379983,518596601.4395454,0.0860441402945142,0.0,39467.08407687873
0,0,0,0,1,0,1,0,0,0,1,2,1,1,1,5,2,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,434025633.3767256,0.0,434025633.3767256,0.1695404285315217,151900000.0,19784.302811582
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,2,0,0,2,0,0.0,0.0,0.0,0.0,536392523.7530274,27578229.96765524,508814293.78537214,0.2038100139692204,30700000.0,24317.66958125205
0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,2,0,0,4,0,0.0,0.0,0.0,0.0,528062535.56220126,33377116.55719709,494685419.00500417,0.0823358985883078,0.0,39016.08152986155
0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,4,4,0,0,5,0,0.0,0.0,0.0,0.0,248191618.42775828,36676675.840294495,211514942.5874638,0.084984040512463,121200000.0,12419.441227609455
0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,3,5,0,0,0,0,1675428.0144974417,0.0,1675428.0144974417,0.0003514574812768,518596601.4395454,0.0,518596601.4395454,0.2065059367068343,0.0,23827.43080040267
0,0,0,0,0,0,0,0,0,0,1,5,5,0,1,0,1,2,0,1,0,7332080.219521779,7332080.219521779,0.0,0.0,531961222.96942925,25037214.086173728,506924008.88325554,0.2021896387641592,0.0,24163.95194965104
0,0,0,0,0,0,0,0,0,0,1,2,4,5,3,3,2,3,0,3,0,8453407.696608048,8453407.696608048,0.0,0.0,562818976.3944216,30351526.042379983,532467450.3520416,0.2146322807924957,0.0,22642.08435946877
1,0,0,0,0,0,0,0,0,0,1,1,4,5,0,4,1,2,0,5,0,7332080.219521779,7332080.219521779,0.0,0.0,462486648.79612815,36676675.840294495,425809972.9558337,0.1743609522076817,84600000.0,17702.63486560399
0,0,0,0,1,1,1,0,0,0,1,5,0,3,1,5,5,0,0,3,0,930235.6436500376,0.0,930235.6436500376,0.00024062649717,381368420.09416986,30351526.042379983,351016894.0517899,0.1403430998375628,182600000.0,15170.86640590406
0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,2,5,0,0,0,0,2706003.2778222496,0.0,2706003.2778222496,0.0002928812343973,531117842.52570033,0.0,531117842.52570033,0.0891722072575593,0.0,38008.8238687054
0,0,0,0,0,0,0,0,0,0,1,5,1,3,0,1,1,0,0,5,0,1063317.1205287334,0.0,1063317.1205287334,0.0002700984958331,458759387.2212221,36676675.840294495,422082711.3809276,0.1725526184145025,0.0,18326.598812502893
0,0,0,0,1,0,1,0,0,0,1,5,3,3,5,2,4,0,0,2,0,930235.6436500376,0.0,930235.6436500376,0.00024062649717,466168462.28692657,27578229.96765524,438590232.3192713,0.1719513734511667,151900000.0,19450.491055123974
0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,5,1,0,5,0,6320800.309666242,6320800.309666242,0.0,0.0,447570265.6542916,36676675.840294495,410893589.8139972,0.1658473663476,0.0,18963.609329487124
0,1,0,0,0,0,0,0,0,0,1,4,2,1,0,5,2,1,0,5,0,6320800.309666242,6320800.309666242,0.0,0.0,442928555.1603992,36676675.840294495,406251879.3201047,0.1654047616154562,84600000.0,18402.93699844178
0,0,0,0,0,0,1,0,0,0,1,5,1,2,1,2,1,0,0,4,0,0.0,0.0,0.0,0.0,381392950.0952218,33377116.55719709,348015833.5380247,0.1388158017360263,121200000.0,15338.900015613122
0,0,0,0,1,0,1,0,0,0,1,5,2,0,1,4,2,0,0,3,0,0.0,0.0,0.0,0.0,369802815.7975811,30351526.042379983,339451289.7552011,0.1345890548655383,151900000.0,16089.488756843488
0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,2,1,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,529429188.0283487,0.0,529429188.0283487,0.0888495057788758,0.0,37919.94948998695
0,0,0,0,0,0,1,0,0,0,2,5,5,1,3,3,0,0,0,3,0,571387.3210404394,0.0,571387.3210404394,4.961806729866835e-05,377112788.4699999,30351526.042379983,346761262.42761993,0.0574137088539012,121200000.0,25995.72978931157
0,1,0,0,0,1,1,0,0,0,1,2,0,0,3,3,5,0,0,0,0,571387.3210404394,0.0,571387.3210404394,0.0001190833615168,432115531.2253443,0.0,432115531.2253443,0.1680774768807948,236500000.0,20126.73694156541
0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,4,5,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,526036568.13630766,0.0,526036568.13630766,0.0882011769126158,0.0,38077.85466075975
0,0,0,0,1,0,1,0,0,0,1,2,1,1,1,5,2,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,434025633.3767256,0.0,434025633.3767256,0.1695404285315217,151900000.0,19784.302811582
0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,2,0,0,4,0,0.0,0.0,0.0,0.0,528062535.56220126,33377116.55719709,494685419.00500417,0.0823358985883078,0.0,39016.08152986155
0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,4,4,0,0,5,0,0.0,0.0,0.0,0.0,248191618.42775828,36676675.840294495,211514942.5874638,0.084984040512463,121200000.0,12419.441227609455
0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,3,5,0,0,0,0,1675428.0144974417,0.0,1675428.0144974417,0.0003514574812768,518596601.4395454,0.0,518596601.4395454,0.2065059367068343,0.0,23827.43080040267
0,0,0,0,0,0,0,0,0,0,1,5,5,0,1,0,1,2,0,1,0,7332080.219521779,7332080.219521779,0.0,0.0,531961222.96942925,25037214.086173728,506924008.88325554,0.2021896387641592,0.0,24163.95194965104
1,0,0,0,0,0,0,0,0,0,1,1,4,5,0,4,1,2,0,5,0,7332080.219521779,7332080.219521779,0.0,0.0,462486648.79612815,36676675.840294495,425809972.9558337,0.1743609522076817,84600000.0,17702.63486560399
0,0,0,0,1,1,1,0,0,0,1,5,0,3,1,5,5,0,0,3,0,930235.6436500376,0.0,930235.6436500376,0.00024062649717,381368420.09416986,30351526.042379983,351016894.0517899,0.1403430998375628,182600000.0,15170.86640590406
0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,2,5,0,0,0,0,2706003.2778222496,0.0,2706003.2778222496,0.0002928812343973,531117842.52570033,0.0,531117842.52570033,0.0891722072575593,0.0,38008.8238687054
0,1,0,0,0,0,0,0,0,0,1,4,2,1,0,5,2,1,0,5,0,6320800.309666242,6320800.309666242,0.0,0.0,442928555.1603992,36676675.840294495,406251879.3201047,0.1654047616154562,84600000.0,18402.93699844178
0,0,0,0,0,0,1,0,0,0,1,5,1,2,1,2,1,0,0,4,0,0.0,0.0,0.0,0.0,381392950.0952218,33377116.55719709,348015833.5380247,0.1388158017360263,121200000.0,15338.900015613122
0,0,0,0,1,0,1,0,0,0,1,5,2,0,1,4,2,0,0,3,0,0.0,0.0,0.0,0.0,369802815.7975811,30351526.042379983,339451289.7552011,0.1345890548655383,151900000.0,16089.488756843488
0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,2,1,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,529429188.0283487,0.0,529429188.0283487,0.0888495057788758,0.0,37919.94948998695
0,0,0,0,0,0,1,0,0,0,2,5,5,1,3,3,0,0,0,3,0,571387.3210404394,0.0,571387.3210404394,4.961806729866835e-05,377112788.4699999,30351526.042379983,346761262.42761993,0.0574137088539012,121200000.0,25995.72978931157
0,0,0,0,0,0,0,0,0,0,1,4,3,0,1,1,1,4,0,0,0,9695195.36216505,9695195.36216505,0.0,0.0,507322776.5049434,0.0,507322776.5049434,0.2023373330978982,0.0,24092.89847975385
0,0,0,0,1,1,0,0,0,0,1,5,0,3,1,5,5,0,0,3,0,2713384.6118496256,0.0,2713384.6118496256,0.0007053747366901,561469368.5680803,30351526.042379983,531117842.52570033,0.2140132974181423,61400000.0,22756.161440493182
