0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.1_Total Costs,A.1_Dike Investment Costs,A.1_Expected Annual Damage,A.1_Expected Number of Deaths,A.2_Total Costs,A.2_Dike Investment Costs,A.2_Expected Annual Damage,A.2_Expected Number of Deaths,A.3_Total Costs,A.3_Dike Investment Costs,A.3_Expected Annual Damage,A.3_Expected Number of Deaths,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,1,1,1,0,0,1,2,2,4,4,2,3,4,4,1,3,77099991.75787257,77099991.75787257,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,24342523.13157904,20785047.17797311,3557475.95360593,0.0006702126318732004,56425877.743436806,56425877.743436806,0.0,0.0,273100000.0,128.10129827909813
1,0,1,1,0,0,0,0,1,0,1,5,3,0,5,0,5,1,3,0,2,104000676.5449382,104000676.5449382,0.0,0.0,100707036.65819691,59410102.93073928,41296933.72745763,0.014432169835232883,28798397.130608946,28798397.130608946,0.0,0.0,45756877.146546766,15063068.18035096,30693808.96619581,0.005239382193285434,27578229.96765524,27578229.96765524,0.0,0.0,776300000.0,2316.6653144467755
0,1,0,1,0,0,0,1,1,1,0,0,2,0,3,5,2,2,1,2,1,37255203.23710208,37255203.23710208,0.0,0.0,92410977.12349287,47842699.56310011,44568277.56039275,0.043227686181038935,55021520.85615872,55021520.85615872,0.0,0.0,22030391.56326001,14092235.304915495,7938156.258344514,0.003747364250676653,54355764.74753119,54355764.74753119,0.0,0.0,935800000.0,0.0
1,0,1,1,1,1,0,0,1,0,0,3,2,0,2,2,2,1,1,1,3,83497824.69174261,83497824.69174261,0.0,0.0,59985095.52635236,42818415.6714978,17166679.854854558,0.01684729160344867,45876507.22344398,45876507.22344398,0.0,0.0,61025888.06044002,12857587.774250694,48168300.286189325,0.02279541818691661,56425877.743436806,56425877.743436806,0.0,0.0,837700000.0,0.0
1,1,0,1,1,0,0,1,1,1,1,2,2,3,4,1,4,2,3,2,0,77099991.75787257,77099991.75787257,0.0,0.0,106860238.4866137,106860238.4866137,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,24814511.44255107,16373078.863592021,8441432.578959048,0.0014395218386390495,27578229.96765524,27578229.96765524,0.0,0.0,1051100000.0,322.52107555252724
0,0,0,0,0,1,1,1,0,0,0,5,5,0,5,5,3,1,1,2,1,117818559.7239252,117818559.7239252,0.0,0.0,73085038.81213292,59410102.93073928,13674935.881393641,0.013396371283045532,57423135.62296812,57423135.62296812,0.0,0.0,51262898.01054228,12857587.774250694,38405310.23629159,0.017663694592831118,54355764.74753119,54355764.74753119,0.0,0.0,273100000.0,0.0
0,0,0,0,0,1,0,0,1,0,1,0,1,2,2,2,4,2,2,3,3,78256263.25917348,32694901.094161935,45561362.165011555,0.012087793346462731,88613111.95505467,88613111.95505467,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,38936165.26585515,15173808.632728375,23762356.63312677,0.004127631150323484,63921995.57957761,63921995.57957761,0.0,0.0,286800000.0,1230.9481779016746
0,1,0,0,1,0,0,1,1,1,2,3,3,4,1,1,3,5,2,3,5,89068254.21950817,89068254.21950817,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,45324187.55237766,45324187.55237766,0.0,0.0,19742157.81013341,19742157.81013341,0.0,0.0,70917961.72350763,70917961.72350763,0.0,0.0,748700000.0,0.0
1,0,1,0,1,0,0,0,0,0,3,3,2,1,3,2,2,3,0,1,0,83497824.69174261,83497824.69174261,0.0,0.0,101542184.59974687,87722647.49511826,13819537.104628604,0.001641399752527846,45876507.22344398,45876507.22344398,0.0,0.0,42629034.03419596,8453407.696608048,34175626.337587915,0.0020333370834192087,25037214.086173728,25037214.086173728,0.0,0.0,333100000.0,3420.740770141794
0,1,0,1,0,0,0,0,1,0,2,2,3,0,3,2,1,2,2,2,2,82486364.32617709,82486364.32617709,0.0,0.0,92759007.73248999,47842699.56310011,44916308.16938988,0.00656837241675522,43878096.290305056,43878096.290305056,0.0,0.0,38698470.818453565,15173808.632728375,23524662.18572519,0.0016978504199878907,57073405.013273194,57073405.013273194,0.0,0.0,558500000.0,3545.8108284354835
0,0,1,1,1,1,1,0,1,0,2,0,0,2,4,3,4,1,2,2,4,0.0,0.0,0.0,0.0,103395507.74827927,99885909.50154212,3509598.2467371495,0.0005228601933851573,53401633.19836887,53401633.19836887,0.0,0.0,42560656.126839325,13903423.98391871,28657232.142920617,0.002016291840705473,63275368.490582086,63275368.490582086,0.0,0.0,874300000.0,1981.3589638550316
0,0,0,0,1,1,1,1,1,0,3,0,4,4,2,3,1,2,1,3,0,93409310.1264658,47847947.961454235,45561362.165011555,0.00402926444882091,102336429.85235605,102336429.85235605,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,20148469.40830317,14092235.304915495,6056234.103387676,0.00034673143285964653,30351526.042379983,30351526.042379983,0.0,0.0,559900000.0,1158.9520103803052
1,0,1,0,0,0,0,0,0,0,0,3,2,3,1,2,2,1,2,2,5,83497824.69174261,83497824.69174261,0.0,0.0,93763297.99078445,90143923.5488522,3619374.441932252,0.0036997887916101254,45876507.22344398,45876507.22344398,0.0,0.0,71535012.89985478,13903423.98391871,57631588.91593607,0.027785989384319164,66804278.02330021,66804278.02330021,0.0,0.0,302400000.0,0.0
1,0,0,0,1,1,0,0,0,0,1,1,1,3,2,3,1,1,2,3,3,66507014.9338145,66507014.9338145,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,71570495.79441988,13903423.98391871,57667071.81050117,0.010014780586519386,63921995.57957761,63921995.57957761,0.0,0.0,146000000.0,2180.97580072595
0,0,0,0,1,1,1,0,1,1,2,3,2,1,2,0,3,1,0,2,0,83497824.69174261,83497824.69174261,0.0,0.0,86036277.77069296,82526679.5239558,3509598.2467371495,0.0005228601933851573,24198032.45136138,24198032.45136138,0.0,0.0,39303931.64647269,6320800.309666242,32983131.336806446,0.0022564523232443357,27578229.96765524,27578229.96765524,0.0,0.0,694800000.0,2287.40889866358
1,1,1,1,0,0,1,0,0,0,0,0,4,3,1,1,2,2,0,2,3,47847947.961454235,47847947.961454235,0.0,0.0,93745001.95825194,90143923.5488522,3601078.4093997357,0.0036641130967697247,50099392.77430097,43224599.14167526,6874793.632625706,0.013134965435267152,46839323.18027903,7332080.219521779,39507242.960757256,0.019076288213435905,60039471.119519606,60039471.119519606,0.0,0.0,726000000.0,0.0
1,0,1,0,0,0,0,1,1,0,1,3,1,5,4,1,1,2,2,3,2,78453877.84187987,78453877.84187987,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,48168515.84374408,41292219.28177295,6876296.561971126,0.00473042485304628,33463266.89030556,15173808.632728375,18289458.257577185,0.0032148283263931515,60854576.45659251,60854576.45659251,0.0,0.0,679700000.0,838.8557523609362
1,1,0,0,1,1,1,0,1,0,3,2,1,3,2,1,0,2,1,1,5,72222705.9376919,72222705.9376919,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,32384951.10709045,14092235.304915495,18292715.802174956,0.0010719712928895656,62967163.32200457,62967163.32200457,0.0,0.0,607900000.0,1416.8727956871608
1,1,0,1,1,0,0,1,0,0,3,1,2,4,1,0,2,2,4,2,2,71223146.50296113,71223146.50296113,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,28929894.270142406,22167818.198803753,6762076.071338655,0.001530264315357861,37463818.554477036,17701182.393370774,19762636.161106266,0.001145578651025869,57073405.013273194,57073405.013273194,0.0,0.0,538900000.0,1854.0869712632475
1,0,1,0,0,1,1,0,0,0,2,0,2,3,2,5,1,1,2,1,1,37255203.23710208,37255203.23710208,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,52811167.63503672,52811167.63503672,0.0,0.0,51280597.038666025,13903423.98391871,37377173.05474731,0.0026967919543019804,50929971.20054293,50929971.20054293,0.0,0.0,454300000.0,2349.3791964540023
0,1,0,0,1,0,1,0,0,0,2,0,3,3,4,1,1,1,2,3,3,42291505.65437629,42291505.65437629,0.0,0.0,106860238.4866137,106860238.4866137,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,51280597.038666025,13903423.98391871,37377173.05474731,0.0026967919543019804,63921995.57957761,63921995.57957761,0.0,0.0,236500000.0,2349.3791964540023
0,0,0,1,1,0,0,0,1,0,1,3,0,4,1,2,2,3,3,2,0,42291505.65437629,42291505.65437629,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,27828341.535208605,17803345.000196747,10024996.535011858,0.0018259863535139307,36995042.7730809,27578229.96765524,9416812.805425659,0.003297909967640202,504600000.0,665.8302546886641
0,1,0,0,0,1,1,1,1,0,1,2,3,4,3,1,4,4,4,0,3,82486364.32617709,82486364.32617709,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,21705328.9682445,20785047.17797311,920281.7902713884,0.00017628039861177896,31198884.882184774,30351526.042379983,847358.8398047923,0.0002890732900497142,613800000.0,60.02704629925297
1,0,1,1,1,1,1,1,0,0,0,2,1,0,2,2,3,1,1,1,4,72222705.9376919,72222705.9376919,0.0,0.0,56770550.992765866,42818415.6714978,13952135.321268069,0.013498848632088513,48047840.36663434,48047840.36663434,0.0,0.0,51259640.46594451,12857587.774250694,38402052.69169382,0.017660679169843492,59554855.274964996,59554855.274964996,0.0,0.0,824000000.0,0.0
1,0,0,0,1,1,0,1,0,1,1,0,4,5,1,0,2,5,4,4,5,47847947.961454235,47847947.961454235,0.0,0.0,104651657.86617124,104651657.86617124,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,23527214.08684008,22537573.22754236,989640.8592977197,0.00019939378753137436,75329742.05586098,75329742.05586098,0.0,0.0,523300000.0,33.81185930798712
0,0,0,1,1,0,0,1,1,0,4,1,1,5,2,2,4,2,3,3,0,66507014.9338145,66507014.9338145,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,32052278.41897475,16373078.863592021,15679199.55538273,0.000909957377764001,30351526.042379983,30351526.042379983,0.0,0.0,625800000.0,1424.4189465382624
0,0,1,1,0,0,0,0,1,0,0,1,3,3,4,3,5,2,2,3,4,76431543.68310125,76431543.68310125,0.0,0.0,110479612.92854595,106860238.4866137,3619374.441932252,0.0036997887916101254,56050655.355505094,56050655.355505094,0.0,0.0,39861546.23100746,15173808.632728375,24687737.598279078,0.012215555265288764,67268466.33257627,67268466.33257627,0.0,0.0,691700000.0,0.0
0,0,0,0,1,1,1,0,0,0,1,2,3,5,4,1,0,0,2,1,3,82486364.32617709,82486364.32617709,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,63112180.96241493,7332080.219521779,55780100.74289315,0.009393054144325461,56425877.743436806,56425877.743436806,0.0,0.0,182600000.0,2139.3471087257144
0,1,0,1,0,1,1,0,0,0,3,3,5,5,2,0,3,1,2,2,3,101988088.03595176,101988088.03595176,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,30960108.522700034,24198032.45136138,6762076.071338655,0.001530264315357861,51277339.49406825,13903423.98391871,37373915.51014954,0.0021570717126830684,60039471.119519606,60039471.119519606,0.0,0.0,454300000.0,3231.1594558475986
0,1,0,0,0,0,1,0,0,1,1,2,2,1,4,0,2,1,3,3,2,77099991.75787257,77099991.75787257,0.0,0.0,107354991.68974082,93427003.66768599,13927988.022054832,0.005000328454348903,22167818.198803753,22167818.198803753,0.0,0.0,43114259.94730587,15063068.18035096,28051191.766954917,0.004668207801090701,60854576.45659251,60854576.45659251,0.0,0.0,461900000.0,1465.6312415393218
1,0,0,0,1,1,1,0,0,0,2,2,3,2,2,2,2,1,1,1,4,82486364.32617709,82486364.32617709,0.0,0.0,92122710.20179182,88613111.95505467,3509598.2467371495,0.0005228601933851573,45876507.22344398,45876507.22344398,0.0,0.0,60095073.90868053,12857587.774250694,47237486.134429835,0.0033796207191710394,59554855.274964996,59554855.274964996,0.0,0.0,267200000.0,3144.4535923745507
1,0,0,0,1,1,0,0,1,0,2,3,0,3,1,1,4,5,1,2,5,42291505.65437629,42291505.65437629,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,19604877.709476728,18545877.781152677,1058999.9283240507,9.27113235212374e-05,74543641.49421218,66804278.02330021,7739363.470911977,0.001125579289816362,402100000.0,464.0114106700146
1,0,1,0,1,0,0,1,0,0,2,3,2,1,5,4,3,1,2,2,3,83497824.69174261,83497824.69174261,0.0,0.0,113432555.42638725,99685318.93337613,13747236.49301112,0.002030602691558319,54082305.45306664,54082305.45306664,0.0,0.0,51102050.434887975,13903423.98391871,37198626.450969264,0.0026720005730682564,60039471.119519606,60039471.119519606,0.0,0.0,454300000.0,2974.8498031660656
0,1,0,1,0,1,1,0,1,0,0,3,3,4,2,5,2,5,5,2,3,89068254.21950817,89068254.21950817,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,55021520.85615872,55021520.85615872,0.0,0.0,25152067.808124486,24162426.948826768,989640.8592977197,0.0005538716320315955,60039471.119519606,60039471.119519606,0.0,0.0,710400000.0,0.0
0,0,0,1,1,1,1,0,0,0,3,0,3,3,5,1,4,2,1,1,4,42291505.65437629,42291505.65437629,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,43739165.18599023,14092235.304915495,29646929.88107473,0.001742891573717062,59554855.274964996,59554855.274964996,0.0,0.0,400400000.0,2294.1452418654158
1,1,0,1,1,1,0,1,0,0,0,2,2,2,5,2,2,3,1,5,4,77099991.75787257,77099991.75787257,0.0,0.0,109867675.00147018,106358076.75473303,3509598.2467371495,0.0034857346225677143,45876507.22344398,45876507.22344398,0.0,0.0,29132617.658766538,15444563.06553661,13688054.593229927,0.007067288888919635,76159688.97366215,76159688.97366215,0.0,0.0,569600000.0,0.0
0,0,0,0,0,1,1,0,1,0,3,2,0,0,2,1,2,2,0,2,3,37255203.23710208,37255203.23710208,0.0,0.0,74098185.65750793,42818415.6714978,31279769.98601012,0.003632586648507955,43224599.14167526,43224599.14167526,0.0,0.0,35613240.25856902,7332080.219521779,28281160.03904724,0.0015910313235231743,60039471.119519606,60039471.119519606,0.0,0.0,408000000.0,4034.551560670625
1,1,0,1,1,0,0,1,0,1,1,3,1,2,1,3,4,0,2,2,3,78453877.84187987,78453877.84187987,0.0,0.0,87277269.84997797,83721931.52190953,3555338.3280684426,0.001286972589480739,53401633.19836887,53401633.19836887,0.0,0.0,54378892.76269443,7332080.219521779,47046812.54317266,0.007700905662017998,60039471.119519606,60039471.119519606,0.0,0.0,795000000.0,1923.440933913194
0,0,0,1,0,0,0,1,1,0,1,2,0,3,1,3,2,3,3,2,0,37255203.23710208,37255203.23710208,0.0,0.0,93745001.95825194,90143923.5488522,3601078.4093997357,0.0013190807148371008,48716867.66610375,48716867.66610375,0.0,0.0,21381957.65563588,17803345.000196747,3578612.6554391314,0.0006772562790386897,27578229.96765524,27578229.96765524,0.0,0.0,595100000.0,226.85340334607469
1,0,0,0,0,0,1,0,0,1,2,2,2,2,3,1,2,2,2,2,2,77099991.75787257,77099991.75787257,0.0,0.0,97587709.00707555,93986630.59767582,3601078.4093997357,0.0005496169645154588,43224599.14167526,43224599.14167526,0.0,0.0,33358555.646047227,15173808.632728375,18184747.01331885,0.001324972537727176,57073405.013273194,57073405.013273194,0.0,0.0,461900000.0,1301.074392869486
1,1,0,0,0,1,0,0,1,0,3,2,3,4,4,3,4,3,5,2,1,82486364.32617709,82486364.32617709,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,53401633.19836887,53401633.19836887,0.0,0.0,30721079.021307796,20696082.48629594,10024996.535011858,0.0006086621178379768,55619010.79618398,54355764.74753119,1263246.0486527923,0.0001477027747305499,456000000.0,843.1845789749661
1,1,0,1,0,1,0,0,0,0,2,1,3,4,1,2,1,2,2,2,2,76431543.68310125,76431543.68310125,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,49673332.24231887,15173808.632728375,34499523.60959049,0.002569022489434642,57073405.013273194,57073405.013273194,0.0,0.0,417700000.0,2131.417974760465
0,0,0,0,1,1,0,0,0,1,1,3,3,2,5,5,0,2,2,2,2,89068254.21950817,89068254.21950817,0.0,0.0,109885971.03400269,106358076.75473303,3527894.2792696664,0.0012677077142669215,28798397.130608946,28798397.130608946,0.0,0.0,39861546.23100746,15173808.632728375,24687737.598279078,0.004397599895503956,57073405.013273194,57073405.013273194,0.0,0.0,317500000.0,1017.1880952509586
1,1,0,0,0,1,1,1,1,0,3,0,5,4,0,3,1,2,3,5,3,53972506.18695759,53972506.18695759,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,22349092.994596474,16373078.863592021,5976014.131004453,0.00034236893690362707,72580607.18485624,72580607.18485624,0.0,0.0,698400000.0,469.53422941629475
0,1,0,1,1,1,0,1,0,0,1,2,2,0,4,5,3,4,1,1,3,77099991.75787257,77099991.75787257,0.0,0.0,66925058.56417831,53358573.6002109,13566484.96396741,0.004746564465131027,57423135.62296812,57423135.62296812,0.0,0.0,17972684.575456526,16925244.491970196,1047440.0834863293,0.00021865494496437063,56425877.743436806,56425877.743436806,0.0,0.0,485000000.0,410.7393310845624
0,0,0,0,0,0,1,1,1,1,0,0,2,4,3,2,2,2,4,2,1,82816565.40211363,37255203.23710208,45561362.165011555,0.033577203740174255,108083458.32956028,108083458.32956028,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,17701182.393370774,17701182.393370774,0.0,0.0,54355764.74753119,54355764.74753119,0.0,0.0,754600000.0,0.0
0,0,0,0,1,1,1,0,0,0,1,3,2,1,3,0,0,0,1,2,0,83497824.69174261,83497824.69174261,0.0,0.0,91232245.74185541,87722647.49511826,3509598.2467371495,0.001254864464124377,0.0,0.0,0.0,0.0,69723175.43737587,6320800.309666242,63402375.12770963,0.010600700325375552,27578229.96765524,27578229.96765524,0.0,0.0,182600000.0,2537.1481837459687
0,1,0,1,0,1,0,0,0,0,0,1,1,3,1,0,5,0,2,2,4,66507014.9338145,66507014.9338145,0.0,0.0,90612615.440155,90143923.5488522,468691.8913027902,0.000475871211852148,35606161.39820059,28798397.130608946,6807764.267591643,0.01290734919128517,87313395.03328337,7332080.219521779,79981314.81376159,0.03755564678197364,63275368.490582086,63275368.490582086,0.0,0.0,333100000.0,0.0
1,0,0,0,1,1,1,0,0,0,3,0,0,3,2,1,4,2,1,1,5,0.0,0.0,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,43739165.18599023,14092235.304915495,29646929.88107473,0.001742891573717062,62967163.32200457,62967163.32200457,0.0,0.0,267200000.0,2294.1452418654158
1,0,1,0,0,1,0,0,0,0,3,3,3,3,2,1,1,0,2,2,4,89068254.21950817,89068254.21950817,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,5.710454542225776e-05,41292219.28177295,41292219.28177295,0.0,0.0,87348877.92784847,7332080.219521779,80016797.7083267,0.0045106190832249985,63275368.490582086,63275368.490582086,0.0,0.0,333100000.0,6343.711168342981
0,0,0,1,0,1,0,1,0,0,1,4,2,3,2,0,3,1,0,1,0,90462322.17815001,90462322.17815001,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,30960108.522700034,24198032.45136138,6762076.071338655,0.004590792946073584,61309816.52382171,6320800.309666242,54989016.214155465,0.00936180939677789,25037214.086173728,25037214.086173728,0.0,0.0,369700000.0,2252.12046880407
1,0,1,1,1,0,0,0,0,1,3,5,2,1,5,2,2,4,1,0,3,98043050.03325048,98043050.03325048,0.0,0.0,113504856.03800474,99685318.93337613,13819537.104628604,0.001641399752527846,45876507.22344398,45876507.22344398,0.0,0.0,17984244.420294248,16925244.491970196,1058999.9283240507,7.416905881698991e-05,66347824.7352999,30351526.042379983,35996298.69291992,0.00408952596437549,807000000.0,3251.1986627864712
0,1,0,1,0,0,0,1,1,1,1,2,2,5,2,0,2,2,0,2,0,77099991.75787257,77099991.75787257,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,48968586.244460404,22167818.198803753,26800768.04565665,0.01823806408389657,24106976.588583767,7332080.219521779,16774896.36906199,0.002843063889154624,27578229.96765524,27578229.96765524,0.0,0.0,935800000.0,1242.403338906522
1,0,1,1,1,1,1,0,0,0,3,3,4,1,0,3,3,5,3,4,2,95213987.28559849,95213987.28559849,0.0,0.0,45264318.44523835,38245121.951764055,7019196.493474299,0.0008365763094162514,50962397.12067895,50962397.12067895,0.0,0.0,21068617.1353041,21068617.1353041,0.0,0.0,64922482.303728715,64922482.303728715,0.0,0.0,702800000.0,398.6538165587992
1,1,0,0,0,0,1,0,1,0,2,2,3,4,1,1,4,4,3,0,5,82486364.32617709,82486364.32617709,0.0,0.0,97105266.60422453,97105266.60422453,0.0,0.0,54481189.80237718,47604893.24040605,6876296.561971126,0.0019710103554359502,22964527.585100755,19364628.02360858,3599899.561492173,0.0002851458252635511,56482801.82816027,36676675.840294495,19806125.987865776,0.002812729483145979,546500000.0,1526.0728824988478
0,1,0,0,1,0,1,0,0,0,1,2,2,1,4,0,1,1,3,3,3,77099991.75787257,77099991.75787257,0.0,0.0,107174240.1606971,93427003.66768599,13747236.49301112,0.004873446459739965,20299287.62732069,20299287.62732069,0.0,0.0,46212221.32445957,15063068.18035096,31149153.14410861,0.005383498197648194,63921995.57957761,63921995.57957761,0.0,0.0,236500000.0,1559.4591862574734
0,1,1,1,0,0,0,1,1,0,1,1,0,3,1,3,5,2,3,2,3,32694901.094161935,32694901.094161935,0.0,0.0,93745001.95825194,90143923.5488522,3601078.4093997357,0.0013190807148371008,56050655.355505094,56050655.355505094,0.0,0.0,32027733.96832394,16373078.863592021,15654655.104731917,0.0027216928794226245,60039471.119519606,60039471.119519606,0.0,0.0,897500000.0,690.0055467150764
0,1,0,1,0,1,1,1,1,0,0,0,5,5,2,2,3,1,3,1,1,53972506.18695759,53972506.18695759,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,29194130.86160837,15063068.18035096,14131062.681257414,0.006587124510043731,50929971.20054293,50929971.20054293,0.0,0.0,831600000.0,0.0
1,0,1,1,1,1,1,0,0,0,0,5,1,0,1,1,3,1,2,1,5,92648501.6727509,92648501.6727509,0.0,0.0,55321205.16246861,38245121.951764055,17076083.21070456,0.01667063591459834,45324187.55237766,45324187.55237766,0.0,0.0,50550208.35478611,13903423.98391871,36646784.3708674,0.017327410901640222,62967163.32200457,62967163.32200457,0.0,0.0,702800000.0,0.0
1,0,0,1,1,0,0,0,1,1,1,0,2,2,2,0,0,1,3,1,2,37255203.23710208,37255203.23710208,0.0,0.0,92186746.31565563,88613111.95505467,3573634.360600959,0.0012998158396232832,6784920.169465151,0.0,6784920.169465151,0.0046187193274681215,44141516.16527851,15063068.18035096,29078447.984927546,0.00492226419777898,53557815.768892445,53557815.768892445,0.0,0.0,845300000.0,1361.7374447126138
0,0,0,0,0,0,0,1,1,1,1,5,5,3,4,5,4,2,0,4,2,117818559.7239252,117818559.7239252,0.0,0.0,110461316.89601344,106860238.4866137,3601078.4093997357,0.0013190807148371008,60031921.43603267,60031921.43603267,0.0,0.0,24190400.92678906,7332080.219521779,16858320.70726728,0.002870864423408721,64922482.303728715,64922482.303728715,0.0,0.0,633400000.0,743.081382375658
0,1,0,0,0,1,0,1,0,0,2,0,5,5,1,0,2,1,4,5,3,53972506.18695759,53972506.18695759,0.0,0.0,104651657.86617124,104651657.86617124,0.0,0.0,28929894.270142406,22167818.198803753,6762076.071338655,0.0019128303941973268,44887608.21122986,16347288.792964684,28540319.418265175,0.002041257028006477,72580607.18485624,72580607.18485624,0.0,0.0,236500000.0,2052.7960260708855
1,0,0,0,1,1,0,1,1,0,0,2,1,3,5,3,0,1,1,3,4,72222705.9376919,72222705.9376919,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,24198032.45136138,24198032.45136138,0.0,0.0,52625765.9578172,12857587.774250694,39768178.1835665,0.018589784678930757,67268466.33257627,67268466.33257627,0.0,0.0,523300000.0,0.0
0,0,0,1,0,1,0,1,1,0,1,2,0,0,3,3,2,3,2,2,1,37255203.23710208,37255203.23710208,0.0,0.0,75567131.22104178,47842699.56310011,27724431.657941677,0.009610787356043125,48716867.66610375,48716867.66610375,0.0,0.0,17552735.538697235,16563094.679399516,989640.8592977197,0.00019939378753137436,54355764.74753119,54355764.74753119,0.0,0.0,625800000.0,805.3071753627871
0,0,0,0,0,0,0,0,1,0,3,0,3,3,0,1,5,3,2,2,5,87852867.81938785,42291505.65437629,45561362.165011555,0.00402926444882091,51462074.00503236,47842699.56310011,3619374.441932252,0.000443974654993215,50081750.628976494,50081750.628976494,0.0,0.0,26650744.38845291,16563094.679399516,10087649.709053395,0.0005849586561518178,66804278.02330021,66804278.02330021,0.0,0.0,256100000.00000003,1675.5413877543722
1,0,0,1,0,1,0,1,1,0,1,4,1,4,5,2,2,5,4,3,2,85246019.34861892,85246019.34861892,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,23527214.08684008,22537573.22754236,989640.8592977197,0.00019939378753137436,60854576.45659251,60854576.45659251,0.0,0.0,710400000.0,33.81185930798712
1,0,1,0,0,0,0,0,0,0,0,3,1,2,3,2,2,2,3,0,4,78453877.84187987,78453877.84187987,0.0,0.0,107986919.23134813,93986630.59767582,14000288.633672312,0.014030781256090214,45876507.22344398,45876507.22344398,0.0,0.0,50694055.86940446,16373078.863592021,34320977.00581244,0.01696154072133945,33377116.55719709,33377116.55719709,0.0,0.0,302400000.0,0.0
0,0,1,1,1,0,1,1,1,1,2,3,1,2,2,2,2,2,1,3,0,78453877.84187987,78453877.84187987,0.0,0.0,92150154.2505906,88613111.95505467,3537042.2955359262,0.0005308872247242479,45876507.22344398,45876507.22344398,0.0,0.0,20241625.51496218,14092235.304915495,6149390.210046688,0.00044300161406822086,30351526.042379983,30351526.042379983,0.0,0.0,1220900000.0,550.2226526419851
1,0,1,1,1,1,0,1,0,0,0,3,2,2,1,3,3,1,2,3,1,83497824.69174261,83497824.69174261,0.0,0.0,87231529.76864669,83721931.52190953,3509598.2467371495,0.0034857346225677143,50962397.12067895,50962397.12067895,0.0,0.0,51256052.58801521,13903423.98391871,37352628.6040965,0.0179558928790427,58044072.09764524,58044072.09764524,0.0,0.0,702800000.0,0.0
1,0,0,1,1,0,1,0,0,1,0,3,5,5,2,0,3,5,2,3,5,101988088.03595176,101988088.03595176,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,25081581.2171344,24198032.45136138,883548.7657730214,0.0016683149101918216,20728541.124833357,19742157.81013341,986383.314699947,0.0005508562090439693,70917961.72350763,70917961.72350763,0.0,0.0,710400000.0,0.0
