0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.1_Total Costs,A.1_Dike Investment Costs,A.1_Expected Annual Damage,A.1_Expected Number of Deaths,A.2_Total Costs,A.2_Dike Investment Costs,A.2_Expected Annual Damage,A.2_Expected Number of Deaths,A.3_Total Costs,A.3_Dike Investment Costs,A.3_Expected Annual Damage,A.3_Expected Number of Deaths,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,0,0,0,0,0,1,1,1,0,2,2,2,4,4,3,3,2,3,1,0,77099991.75787257,77099991.75787257,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,22349092.994596474,16373078.863592021,5976014.131004453,0.0004279611711295339,25037214.086173728,25037214.086173728,0.0,0.0,583100000.0,377.93948390516147
1,1,0,0,1,0,0,0,1,0,1,2,3,0,2,3,5,3,5,2,1,82486364.32617709,82486364.32617709,0.0,0.0,74388058.47160092,42818415.6714978,31569642.800103117,0.011054430641379837,56050655.355505094,56050655.355505094,0.0,0.0,29683913.20235099,20696082.48629594,8987830.71605505,0.0015287353010708079,54355764.74753119,54355764.74753119,0.0,0.0,456000000.0,1220.5311919347976
0,1,1,1,0,1,0,1,1,1,2,3,2,3,2,0,3,2,3,2,3,83497824.69174261,83497824.69174261,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,25080091.114570193,24198032.45136138,882058.6632088122,0.000249488229900915,24811253.897953294,16373078.863592021,8438175.034361273,0.0005993484526514601,60039471.119519606,60039471.119519606,0.0,0.0,1184300000.0,568.1663119184002
1,0,1,0,1,0,1,1,1,0,2,3,0,3,3,3,3,0,0,5,2,42291505.65437629,42291505.65437629,0.0,0.0,100759376.17493644,100759376.17493644,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,44355197.23441468,0.0,44355197.23441468,0.002948600113006434,69299973.72589847,69299973.72589847,0.0,0.0,831600000.0,2888.98560143489
0,0,0,0,0,1,0,1,0,0,3,3,0,2,0,2,4,3,2,3,5,42291505.65437629,42291505.65437629,0.0,0.0,49929092.327634685,42818415.6714978,7110676.656136885,0.0008579817263204926,50406479.71948833,50406479.71948833,0.0,0.0,26336162.065914102,16563094.679399516,9773067.386514585,0.0005849578092248525,70917961.72350763,70917961.72350763,0.0,0.0,151900000.0,1151.3072830593594
1,0,0,0,1,0,0,0,1,1,2,3,0,3,3,0,5,2,2,2,1,42291505.65437629,42291505.65437629,0.0,0.0,101228068.06623924,100759376.17493644,468691.8913027902,7.138068177782221e-05,35583317.3000741,28798397.130608946,6784920.169465151,0.001924466386445051,33734124.10425303,15173808.632728375,18560315.471524656,0.0013661902135945684,54355764.74753119,54355764.74753119,0.0,0.0,627500000.0,1427.1019842260503
0,1,1,1,0,0,0,1,1,0,2,0,2,3,0,2,3,2,5,2,0,37255203.23710208,37255203.23710208,0.0,0.0,55044856.38189958,47842699.56310011,7202156.8187994715,0.0010992339290309175,48047840.36663434,48047840.36663434,0.0,0.0,33835249.37224906,19170235.12681486,14665014.245434199,0.001050957954954688,27578229.96765524,27578229.96765524,0.0,0.0,897500000.0,1252.780377873175
1,0,1,0,0,1,0,0,1,0,2,4,0,3,4,2,1,2,1,2,3,47847947.961454235,47847947.961454235,0.0,0.0,107328930.3779165,106860238.4866137,468691.8913027902,7.138068177782221e-05,43878096.290305056,43878096.290305056,0.0,0.0,44963208.311777465,14092235.304915495,30870973.00686197,0.002274432382527122,60039471.119519606,60039471.119519606,0.0,0.0,589200000.0,1941.6018390816917
1,0,0,1,0,1,1,1,0,0,3,1,2,2,3,2,5,2,2,3,4,71223146.50296113,71223146.50296113,0.0,0.0,97523672.89321174,93986630.59767582,3537042.2955359262,0.0004247097797793982,52967973.44432734,52967973.44432734,0.0,0.0,33138897.42033772,15173808.632728375,17965088.787609346,0.0010443225275588552,67268466.33257627,67268466.33257627,0.0,0.0,575500000.0,1598.3945716455535
1,0,1,1,0,1,0,0,1,0,3,0,0,3,2,3,4,2,2,2,4,0.0,0.0,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,5.710454542225776e-05,53401633.19836887,53401633.19836887,0.0,0.0,39897029.12557255,15173808.632728375,24723220.492844176,0.0014698081012228142,63275368.490582086,63275368.490582086,0.0,0.0,807000000.0,1925.4702413693121
0,0,0,1,1,1,1,1,0,0,2,1,3,0,2,1,5,2,1,1,2,76431543.68310125,76431543.68310125,0.0,0.0,56770550.992765866,42818415.6714978,13952135.321268069,0.0020248272948132774,50081750.628976494,50081750.628976494,0.0,0.0,31456647.94111278,14092235.304915495,17364412.636197284,0.0012375556923070277,53557815.768892445,53557815.768892445,0.0,0.0,521600000.0,1742.9783030639785
1,1,1,1,1,0,0,0,1,0,2,2,3,2,0,3,5,5,1,1,5,82486364.32617709,82486364.32617709,0.0,0.0,49965684.39269972,42818415.6714978,7147268.721201918,0.0010831798663527362,56050655.355505094,56050655.355505094,0.0,0.0,18672553.89710896,18545877.781152677,126676.11595628322,1.0501053876356972e-05,94744053.94863833,62967163.32200457,31776890.626633763,0.004591314373090836,891600000.0,2008.882252228882
1,1,0,1,0,0,1,0,1,0,0,4,2,1,0,1,4,2,0,5,1,90462322.17815001,90462322.17815001,0.0,0.0,66101097.99587372,38245121.951764055,27855976.044109665,0.027779602524160573,47604893.24040605,47604893.24040605,0.0,0.0,35450027.95845876,7332080.219521779,28117947.738936983,0.013063369307160096,66294113.011456475,66294113.011456475,0.0,0.0,764300000.0,0.0
1,1,0,0,1,0,0,1,1,1,2,2,2,3,1,2,3,5,4,3,5,77099991.75787257,77099991.75787257,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,22537573.22754236,22537573.22754236,0.0,0.0,70917961.72350763,70917961.72350763,0.0,0.0,833300000.0,0.0
0,1,0,1,1,1,1,0,1,0,1,3,2,4,4,1,1,1,2,3,2,83497824.69174261,83497824.69174261,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,42585200.57749014,13903423.98391871,28681776.593571436,0.0048472796715625125,60854576.45659251,60854576.45659251,0.0,0.0,741100000.0,1097.2170765180272
0,0,1,0,0,0,0,1,1,1,3,3,2,4,2,1,0,0,3,3,3,83497824.69174261,83497824.69174261,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,22096187.21015092,20299287.62732069,1796899.5828302302,0.0004125396844917704,34482746.0466687,8453407.696608048,26029338.350060653,0.0014164635753216013,63921995.57957761,63921995.57957761,0.0,0.0,851200000.0,2168.26637607737
0,0,1,1,1,1,0,1,1,1,1,2,0,2,2,1,1,3,1,3,3,37255203.23710208,37255203.23710208,0.0,0.0,92122710.20179182,88613111.95505467,3509598.2467371495,0.001254864464124377,41292219.28177295,41292219.28177295,0.0,0.0,19726611.593664754,15444563.06553661,4282048.528128144,0.0007812744039627233,63921995.57957761,63921995.57957761,0.0,0.0,1130400000.0,254.42000383320246
0,1,0,1,1,0,1,1,1,0,2,1,4,1,2,2,2,2,0,3,3,82177854.37813279,82177854.37813279,0.0,0.0,96201615.40534945,82526679.5239558,13674935.881393641,0.00200945569245683,45876507.22344398,45876507.22344398,0.0,0.0,19102396.526797302,7332080.219521779,11770316.307275523,0.0008342616264663798,63921995.57957761,63921995.57957761,0.0,0.0,831600000.0,1376.7353395438545
1,1,0,0,1,1,1,1,1,1,1,2,3,3,5,1,3,2,2,1,0,82486364.32617709,82486364.32617709,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,45324187.55237766,45324187.55237766,0.0,0.0,19128853.13696088,15173808.632728375,3955044.5042325035,0.0006942357536269196,25037214.086173728,25037214.086173728,0.0,0.0,985200000.0,149.28437366618203
1,1,0,0,0,0,0,0,0,0,2,4,3,2,1,2,1,2,1,5,1,96223098.04916811,96223098.04916811,0.0,0.0,101341594.5975141,83721931.52190953,17619663.075604565,0.0026595855071550514,43878096.290305056,43878096.290305056,0.0,0.0,61669447.04804072,14092235.304915495,47577211.74312522,0.003497752108535559,66294113.011456475,66294113.011456475,0.0,0.0,169200000.0,3769.7788055939473
1,0,1,0,0,1,0,0,1,0,2,3,0,4,4,3,2,2,5,2,2,42291505.65437629,42291505.65437629,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,40016211.59866497,19170235.12681486,20845976.471850112,0.0015136047352296506,57073405.013273194,57073405.013273194,0.0,0.0,589200000.0,1307.6241868448528
1,1,0,1,1,1,0,1,1,1,3,3,4,3,3,2,0,3,4,5,3,95213987.28559849,95213987.28559849,0.0,0.0,100759376.17493644,100759376.17493644,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,22551582.30763793,19176830.963968083,3374751.3436698485,0.00020310700924457446,72580607.18485624,72580607.18485624,0.0,0.0,1081800000.0,258.3277188805623
0,1,0,0,0,1,0,1,0,0,1,3,2,5,3,2,2,2,2,2,2,83497824.69174261,83497824.69174261,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,38771265.206942454,15173808.632728375,23597456.57421408,0.004199371543435566,57073405.013273194,57073405.013273194,0.0,0.0,236500000.0,879.8625023029565
1,0,1,0,1,0,0,1,1,0,2,2,5,2,0,1,4,0,1,2,0,94979303.71425684,94979303.71425684,0.0,0.0,49929092.327634685,42818415.6714978,7110676.656136885,0.0010724771579006158,47604893.24040605,47604893.24040605,0.0,0.0,63648704.85537927,6320800.309666242,57327904.54571302,0.0038734548611618087,27578229.96765524,27578229.96765524,0.0,0.0,710400000.0,4033.4115117033357
0,0,1,1,1,0,1,1,1,0,2,3,3,3,3,2,2,3,1,1,0,89068254.21950817,89068254.21950817,0.0,0.0,100759376.17493644,100759376.17493644,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,19693915.046993833,15444563.06553661,4249351.981457222,0.00032099105221276446,25037214.086173728,25037214.086173728,0.0,0.0,964800000.0,261.0868149033887
1,0,0,0,1,1,0,0,1,0,2,2,1,3,1,0,0,1,2,4,5,72222705.9376919,72222705.9376919,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,0.0,0.0,0.0,0.0,51908060.8766862,13903423.98391871,38004636.89276749,0.002754731039672959,75329742.05586098,75329742.05586098,0.0,0.0,402100000.0,2383.6041758672823
0,1,0,1,0,1,0,0,1,0,3,0,2,4,3,0,2,2,2,3,4,37255203.23710208,37255203.23710208,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,28964160.41733215,22167818.198803753,6796342.218528397,0.0015442275060551305,39872484.674921736,15173808.632728375,24698676.042193364,0.001467081683266355,67268466.33257627,67268466.33257627,0.0,0.0,589200000.0,2211.007722138808
1,0,1,1,1,1,0,1,1,1,4,3,3,1,2,0,4,2,3,3,1,89068254.21950817,89068254.21950817,0.0,0.0,86036277.77069296,82526679.5239558,3509598.2467371495,0.0004182881547081257,26403379.542306438,26403379.542306438,0.0,0.0,24706542.653694965,16373078.863592021,8333463.790102942,0.00046784735017185817,58044072.09764524,58044072.09764524,0.0,0.0,1215000000.0,1004.5601098963914
1,1,1,1,0,1,0,0,1,0,2,0,0,3,3,2,4,1,2,4,3,0.0,0.0,0.0,0.0,101228068.06623924,100759376.17493644,468691.8913027902,7.138068177782221e-05,50406479.71948833,50406479.71948833,0.0,0.0,51908060.8766862,13903423.98391871,38004636.89276749,0.002754731039672959,68094717.76275629,68094717.76275629,0.0,0.0,891600000.0,2404.885120176318
0,0,0,1,0,1,0,1,1,0,3,2,3,3,1,3,3,2,3,2,4,82486364.32617709,82486364.32617709,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,32052278.41897475,16373078.863592021,15679199.55538273,0.000909957377764001,63275368.490582086,63275368.490582086,0.0,0.0,625800000.0,1220.930525604225
1,0,0,0,1,0,1,1,1,1,3,5,2,2,5,5,5,2,3,3,2,98043050.03325048,98043050.03325048,0.0,0.0,109895119.05026895,106358076.75473303,3537042.2955359262,0.0004247097797793982,62865075.42438113,62865075.42438113,0.0,0.0,19429907.135488987,16373078.863592021,3056828.271896965,0.00017532912043853103,60854576.45659251,60854576.45659251,0.0,0.0,869900000.0,441.3159290967305
1,0,0,1,0,1,1,0,0,1,1,1,2,4,2,1,0,2,2,1,4,71223146.50296113,71223146.50296113,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,33466524.43490333,15173808.632728375,18292715.802174956,0.0032159138786686968,59554855.274964996,59554855.274964996,0.0,0.0,710400000.0,686.9686282119568
1,1,0,1,1,0,1,1,1,0,3,4,3,5,3,1,1,2,3,3,3,96223098.04916811,96223098.04916811,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,22349092.994596474,16373078.863592021,5976014.131004453,0.00034236893690362707,63921995.57957761,63921995.57957761,0.0,0.0,916200000.0,469.53422941629475
1,0,0,0,1,1,0,1,0,0,1,3,2,4,2,1,2,5,5,3,5,83497824.69174261,83497824.69174261,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,43224599.14167526,43224599.14167526,0.0,0.0,25209867.032313097,24162426.948826768,1047440.0834863293,0.00021865494496437063,70917961.72350763,70917961.72350763,0.0,0.0,267200000.0,34.713840762793104
1,1,0,0,0,1,1,1,1,1,2,1,4,5,1,4,1,2,4,5,3,82177854.37813279,82177854.37813279,0.0,0.0,104651657.86617124,104651657.86617124,0.0,0.0,49622725.1402255,49622725.1402255,0.0,0.0,20793744.331520498,17701182.393370774,3092561.9381497237,0.000223840213520057,72580607.18485624,72580607.18485624,0.0,0.0,954500000.0,194.9967627440485
1,1,0,0,0,1,0,1,0,0,2,1,3,4,0,1,1,2,2,3,2,76431543.68310125,76431543.68310125,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,38771265.206942454,15173808.632728375,23597456.57421408,0.001749738143098153,60854576.45659251,60854576.45659251,0.0,0.0,321100000.0,1460.7092323388922
1,1,0,1,0,1,0,0,1,0,0,3,2,3,2,3,2,2,5,1,4,83497824.69174261,83497824.69174261,0.0,0.0,95670931.69379598,95202239.80249318,468691.8913027902,0.000475871211852148,48716867.66610375,48716867.66610375,0.0,0.0,40016211.59866497,19170235.12681486,20845976.471850112,0.010090698234864337,59554855.274964996,59554855.274964996,0.0,0.0,673800000.0,0.0
1,1,1,0,0,1,1,0,0,0,2,3,2,3,1,2,2,2,3,3,4,83497824.69174261,83497824.69174261,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,37186412.65278238,16373078.863592021,20813333.789190363,0.0015235318542989682,67268466.33257627,67268466.33257627,0.0,0.0,538900000.0,1298.5705697405297
1,0,1,1,1,1,0,1,1,0,0,2,2,3,4,2,2,2,1,2,3,77099991.75787257,77099991.75787257,0.0,0.0,106860238.4866137,106860238.4866137,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,32384951.10709045,14092235.304915495,18292715.802174956,0.008933094107413046,60039471.119519606,60039471.119519606,0.0,0.0,958900000.0,0.0
0,0,0,1,1,1,1,1,0,0,0,4,2,0,5,5,3,1,1,1,4,90462322.17815001,90462322.17815001,0.0,0.0,72904287.28308922,59410102.93073928,13494184.352349931,0.013043921298020702,57423135.62296812,57423135.62296812,0.0,0.0,51262898.01054228,12857587.774250694,38405310.23629159,0.017663694592831118,59554855.274964996,59554855.274964996,0.0,0.0,521600000.0,0.0
1,0,1,1,1,0,1,0,1,0,0,4,3,2,1,2,0,5,2,2,3,96223098.04916811,96223098.04916811,0.0,0.0,87277269.84997797,83721931.52190953,3555338.3280684426,0.0035749238596687197,22167818.198803753,22167818.198803753,0.0,0.0,19742157.81013341,19742157.81013341,0.0,0.0,60039471.119519606,60039471.119519606,0.0,0.0,928200000.0,0.0
1,1,0,0,1,1,0,1,0,0,3,1,2,2,5,2,5,3,2,5,4,71223146.50296113,71223146.50296113,0.0,0.0,109867675.00147018,106358076.75473303,3509598.2467371495,0.0004182881547081257,52967973.44432734,52967973.44432734,0.0,0.0,27467026.48760573,16563094.679399516,10903931.808206212,0.0006671096356310085,76159688.97366215,76159688.97366215,0.0,0.0,351800000.0,1022.5937843228162
1,0,1,1,0,1,1,1,1,1,2,2,1,1,3,2,5,2,2,3,3,72222705.9376919,72222705.9376919,0.0,0.0,101397583.3765119,87722647.49511826,13674935.881393641,0.00200945569245683,52967973.44432734,52967973.44432734,0.0,0.0,18943791.93111161,15173808.632728375,3769983.298383236,0.00027091673199881666,63921995.57957761,63921995.57957761,0.0,0.0,1305500000.0,866.2791411021426
1,0,1,0,0,0,1,1,0,0,2,0,1,3,2,5,1,1,3,1,5,32694901.094161935,32694901.094161935,0.0,0.0,95672125.1296165,95202239.80249318,469885.3271233072,7.172974640756122e-05,52811167.63503672,52811167.63503672,0.0,0.0,43212402.59846158,15063068.18035096,28149334.418110624,0.0019696043962823535,62967163.32200457,62967163.32200457,0.0,0.0,544800000.0,1814.4021605290038
0,0,0,0,1,1,0,0,1,1,0,3,3,2,3,3,3,3,0,1,1,89068254.21950817,89068254.21950817,0.0,0.0,97514524.87694548,93986630.59767582,3527894.2792696664,0.0035214103174081154,50962397.12067895,50962397.12067895,0.0,0.0,15715601.319190875,8453407.696608048,7262193.622582826,0.0038597012770038483,58546115.29354189,50929971.20054293,7616144.09299897,0.007308288305084602,573600000.0,0.0
0,0,0,0,1,1,1,1,0,0,3,1,1,2,2,2,2,2,0,1,5,66507014.9338145,66507014.9338145,0.0,0.0,89071062.92397282,88613111.95505467,457950.96891813783,5.459128008813729e-05,45876507.22344398,45876507.22344398,0.0,0.0,36215014.13206104,7332080.219521779,28882933.912539262,0.0016493577218867203,62967163.32200457,62967163.32200457,0.0,0.0,303800000.0,2295.702999706877
1,0,0,1,1,1,0,0,0,1,2,3,3,0,3,1,1,2,1,1,2,89068254.21950817,89068254.21950817,0.0,0.0,61481485.138684995,47842699.56310011,13638785.57558489,0.001998882192906084,41292219.28177295,41292219.28177295,0.0,0.0,44341374.662926145,14092235.304915495,30249139.35801065,0.0021911638196946788,53557815.768892445,53557815.768892445,0.0,0.0,619900000.0,2528.913481543651
0,0,1,1,0,1,0,0,1,0,2,1,0,0,3,3,5,2,2,2,5,32694901.094161935,32694901.094161935,0.0,0.0,76307399.89390506,47842699.56310011,28464700.330804948,0.0041358035158430536,56050655.355505094,56050655.355505094,0.0,0.0,38859863.30661575,15173808.632728375,23686054.673887372,0.0017134055213438837,66804278.02330021,66804278.02330021,0.0,0.0,722400000.0,2800.923107275224
1,0,0,1,1,1,1,0,0,0,3,0,3,3,2,1,4,2,1,1,4,42291505.65437629,42291505.65437629,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,47604893.24040605,47604893.24040605,0.0,0.0,43739165.18599023,14092235.304915495,29646929.88107473,0.001742891573717062,59554855.274964996,59554855.274964996,0.0,0.0,485000000.0,2294.1452418654158
0,1,0,0,1,1,0,0,1,0,3,1,4,5,2,3,0,2,2,4,4,82177854.37813279,82177854.37813279,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,24198032.45136138,24198032.45136138,0.0,0.0,39897029.12557255,15173808.632728375,24723220.492844176,0.0014698081012228142,71555540.28476302,71555540.28476302,0.0,0.0,402100000.0,1899.031797615969
0,0,0,1,1,1,1,0,1,0,3,3,1,0,2,0,2,1,0,3,0,78453877.84187987,78453877.84187987,0.0,0.0,59894498.88220236,42818415.6714978,17076083.21070456,0.002000476309751801,22167818.198803753,22167818.198803753,0.0,0.0,55822910.00736189,6320800.309666242,49502109.69769564,0.0027121457176558996,30351526.042379983,30351526.042379983,0.0,0.0,656500000.0,4938.554294527232
0,0,0,0,1,1,0,1,1,0,3,3,0,4,3,2,0,0,2,3,5,42291505.65437629,42291505.65437629,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,54486861.55155054,7332080.219521779,47154781.33202876,0.002578961816713825,70917961.72350763,70917961.72350763,0.0,0.0,438700000.0,3769.410622483519
0,1,0,0,0,1,0,0,1,0,3,3,1,2,4,0,4,2,2,3,4,78453877.84187987,78453877.84187987,0.0,0.0,103459543.86214308,99885909.50154212,3573634.360600959,0.00043327194654109436,26403379.542306438,26403379.542306438,0.0,0.0,39789060.33671644,15173808.632728375,24615251.70398807,0.001457814838514989,67268466.33257627,67268466.33257627,0.0,0.0,371400000.0,2097.4519010368886
1,1,1,0,1,1,0,0,0,1,3,1,3,5,2,1,1,0,2,2,3,76431543.68310125,76431543.68310125,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,64902060.60881007,7332080.219521779,57569980.38928829,0.0032458830368139197,60039471.119519606,60039471.119519606,0.0,0.0,704500000.0,4545.748633153022
1,0,0,1,1,1,0,0,0,0,2,2,2,2,5,1,2,1,1,1,2,77099991.75787257,77099991.75787257,0.0,0.0,109885971.03400269,106358076.75473303,3527894.2792696664,0.0005282115476112173,43224599.14167526,43224599.14167526,0.0,0.0,83485683.10107103,12857587.774250694,70628095.32682034,0.005067733523102983,53557815.768892445,53557815.768892445,0.0,0.0,363800000.0,4616.899916205801
1,0,0,1,1,1,0,0,0,0,1,2,3,3,2,1,2,0,1,1,3,82486364.32617709,82486364.32617709,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,43224599.14167526,43224599.14167526,0.0,0.0,96213428.58702573,6320800.309666242,89892628.27735949,0.01508070905258362,56425877.743436806,56425877.743436806,0.0,0.0,363800000.0,3453.0577427625726
0,0,1,0,1,0,0,0,0,0,3,5,2,2,1,2,2,1,2,2,2,98043050.03325048,98043050.03325048,0.0,0.0,87764257.77381328,83721931.52190953,4042326.251903749,0.0004903764919633522,45876507.22344398,45876507.22344398,0.0,0.0,71462527.00556377,13903423.98391871,57559103.02164506,0.0033262669327986365,57073405.013273194,57073405.013273194,0.0,0.0,248500000.0,4723.121136171535
0,0,0,0,0,1,0,0,1,0,2,1,3,4,2,4,4,3,5,2,1,76431543.68310125,76431543.68310125,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,56604892.31464201,56604892.31464201,0.0,0.0,30721079.021307796,20696082.48629594,10024996.535011858,0.0007608276472974712,55619010.79618398,54355764.74753119,1263246.0486527923,0.0001846284684131874,286800000.0,678.6997084552283
1,0,1,0,0,0,1,1,1,0,0,3,3,3,3,1,4,2,3,1,0,89068254.21950817,89068254.21950817,0.0,0.0,101229261.50205976,100759376.17493644,469885.3271233072,0.00047819830938374144,47604893.24040605,47604893.24040605,0.0,0.0,22345835.449998703,16373078.863592021,5972756.586406681,0.0028500590512092663,25037214.086173728,25037214.086173728,0.0,0.0,800900000.0,0.0
1,1,0,1,1,1,1,0,0,0,0,1,5,1,1,3,1,5,3,5,2,88511693.9986257,88511693.9986257,0.0,0.0,84816308.93819472,77797112.44472042,7019196.493474299,0.0069714692451354286,46650169.32145682,46650169.32145682,0.0,0.0,21068617.1353041,21068617.1353041,0.0,0.0,69299973.72589847,69299973.72589847,0.0,0.0,569600000.0,0.0
1,1,1,1,0,1,1,1,0,0,0,0,5,2,2,1,4,2,1,3,3,53972506.18695759,53972506.18695759,0.0,0.0,92150154.2505906,88613111.95505467,3537042.2955359262,0.0035392481648283186,47604893.24040605,47604893.24040605,0.0,0.0,32057324.09252484,14092235.304915495,17965088.787609346,0.008702687729657127,63921995.57957761,63921995.57957761,0.0,0.0,877900000.0,0.0
0,0,0,0,0,1,0,0,1,0,3,2,3,3,3,1,4,3,5,3,1,82486364.32617709,82486364.32617709,0.0,0.0,101228068.06623924,100759376.17493644,468691.8913027902,5.710454542225776e-05,47604893.24040605,47604893.24040605,0.0,0.0,30721079.021307796,20696082.48629594,10024996.535011858,0.0006086621178379768,58044072.09764524,58044072.09764524,0.0,0.0,286800000.0,787.6240008965905
0,0,0,0,1,0,0,1,0,0,3,3,0,5,0,2,4,3,2,2,3,42291505.65437629,42291505.65437629,0.0,0.0,59410102.93073928,59410102.93073928,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,27491570.938256543,16563094.679399516,10928476.258857027,0.000669836053587468,60039471.119519606,60039471.119519606,0.0,0.0,151900000.0,824.0568683695845
1,0,0,0,1,0,0,0,1,1,2,3,3,3,1,1,3,5,2,2,5,89068254.21950817,89068254.21950817,0.0,0.0,90612615.440155,90143923.5488522,468691.8913027902,7.138068177782221e-05,45324187.55237766,45324187.55237766,0.0,0.0,20743358.51426885,19742157.81013341,1001200.7041354412,8.468584125748896e-05,75741657.64829957,66804278.02330021,8937379.624999367,0.001300141237765695,627500000.0,546.5536181323243
0,1,0,0,1,0,0,1,1,0,3,5,1,4,2,3,3,2,4,3,1,92648501.6727509,92648501.6727509,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,32390741.089455783,17701182.393370774,14689558.696085012,0.0008434927819202096,58044072.09764524,58044072.09764524,0.0,0.0,492600000.0,1151.1935657815015
1,0,0,1,1,0,0,1,1,1,0,3,0,2,2,4,4,0,2,1,3,42291505.65437629,42291505.65437629,0.0,0.0,92168450.2831231,88613111.95505467,3555338.3280684426,0.0035749238596687197,56604892.31464201,56604892.31464201,0.0,0.0,38326646.10521107,7332080.219521779,30994565.885689296,0.014016063481382629,56425877.743436806,56425877.743436806,0.0,0.0,966500000.0,0.0
1,0,0,1,0,1,1,1,1,1,2,3,3,0,5,3,2,2,2,2,3,89068254.21950817,89068254.21950817,0.0,0.0,73085038.81213292,59410102.93073928,13674935.881393641,0.00200945569245683,48716867.66610375,48716867.66610375,0.0,0.0,17931438.249308698,15173808.632728375,2757629.6165803242,0.00019556794893721337,60039471.119519606,60039471.119519606,0.0,0.0,1087700000.0,802.8554986584077
0,0,0,1,1,1,1,0,0,0,1,3,3,5,4,1,0,1,2,2,3,89068254.21950817,89068254.21950817,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,51280597.038666025,13903423.98391871,37377173.05474731,0.006472300690324751,60039471.119519606,60039471.119519606,0.0,0.0,400400000.0,1415.1554689228815
0,0,0,0,0,1,1,0,0,1,2,2,2,4,5,3,3,0,5,2,1,77099991.75787257,77099991.75787257,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,44523635.18149593,11068771.68625446,33454863.495241467,0.0022524170382967586,54355764.74753119,54355764.74753119,0.0,0.0,408000000.0,2163.5993504223766
1,0,1,1,0,1,0,0,1,0,2,0,2,2,2,3,4,2,2,2,1,37255203.23710208,37255203.23710208,0.0,0.0,92186746.31565563,88613111.95505467,3573634.360600959,0.0005415899331763681,53401633.19836887,53401633.19836887,0.0,0.0,39789060.33671644,15173808.632728375,24615251.70398807,0.0018222685481437367,54355764.74753119,54355764.74753119,0.0,0.0,807000000.0,1688.2898824634046
